,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
2125,metallica,hardwired...to self-destruct,1,7myke8id4wykflwcrbjdif,hardwired,spotify:track:7myke8id4wykflwcrbjdif,1.15e-05,0.13,0.991,0.00412,0.225,-3.126,0.0604,185.364,0.505,55
2126,metallica,hardwired...to self-destruct,2,7usx9pdbxffsxpyz4pom7h,"atlas, rise!",spotify:track:7usx9pdbxffsxpyz4pom7h,3.28e-05,0.419,0.994,0.0192,0.0784,-3.191,0.0596,95.571,0.41,49
2127,metallica,hardwired...to self-destruct,3,01lodlnhlfnphz366bqkc0,now that we're dead,spotify:track:01lodlnhlfnphz366bqkc0,0.000101,0.566,0.951,0.103,0.266,-3.591,0.0464,128.304,0.345,50
2128,metallica,hardwired...to self-destruct,4,5secwmec3qdnsowlyqyq3e,moth into flame,spotify:track:5secwmec3qdnsowlyqyq3e,3.28e-05,0.169,0.978,0.00395,0.0567,-3.37,0.0657,179.035,0.38,52
2129,metallica,hardwired...to self-destruct,5,1ghefty1xoziuqw6mufyhz,dream no more,spotify:track:1ghefty1xoziuqw6mufyhz,6.31e-05,0.505,0.947,0.00429,0.0628,-3.476,0.0601,97.615,0.287,38
2130,metallica,hardwired...to self-destruct,6,38aznlh2jwh4j8zidhy3po,halo on fire,spotify:track:38aznlh2jwh4j8zidhy3po,1.31e-05,0.328,0.937,0.00327,0.0627,-3.261,0.0506,124.431,0.228,41
2131,metallica,hardwired...to self-destruct,1,1yrpgfcltsafprbipc5ov8,confusion,spotify:track:1yrpgfcltsafprbipc5ov8,3.06e-05,0.45,0.991,0.0247,0.126,-3.532,0.0656,122.285,0.337,37
2132,metallica,hardwired...to self-destruct,2,7fpfl1tibufq9aigdiiqmh,manunkind,spotify:track:7fpfl1tibufq9aigdiiqmh,2.21e-05,0.295,0.941,0.00535,0.098,-4.167,0.0461,136.404,0.354,35
2133,metallica,hardwired...to self-destruct,3,6r3c89dz2xt8ekdpgpemfc,here comes revenge,spotify:track:6r3c89dz2xt8ekdpgpemfc,6.38e-05,0.494,0.98,0.0822,0.136,-3.823,0.0666,131.148,0.315,37
2134,metallica,hardwired...to self-destruct,4,3lr0mlrmhippd15hdwc0um,am i savage?,spotify:track:3lr0mlrmhippd15hdwc0um,2.1e-05,0.295,0.944,0.000822,0.0735,-3.66,0.0519,144.03,0.236,36
2135,metallica,hardwired...to self-destruct,5,6bavz6dvogz45tleqjxlv0,murder one,spotify:track:6bavz6dvogz45tleqjxlv0,2.17e-05,0.445,0.953,0.00251,0.108,-3.359,0.0408,107.222,0.351,37
2136,metallica,hardwired...to self-destruct,6,7mhkweinoceprzkrwiyttc,spit out the bone,spotify:track:7mhkweinoceprzkrwiyttc,9.25e-06,0.157,0.987,0.0628,0.151,-3.739,0.091,167.949,0.462,50
2137,metallica,metallica through the never (music from the motion picture),1,6cg2dwlvvb4xxrsee35k37,the ecstasy of gold,spotify:track:6cg2dwlvvb4xxrsee35k37,0.834,0.124,0.691,0.193,0.964,-7.61,0.0483,97.395,0.151,41
2138,metallica,metallica through the never (music from the motion picture),2,17q0rhj83ytz9kqy3d9cgw,creeping death - live,spotify:track:17q0rhj83ytz9kqy3d9cgw,3.46e-05,0.296,0.953,0.053,0.364,-7.456,0.103,121.442,0.202,42
2139,metallica,metallica through the never (music from the motion picture),3,0bp3mabldhbwibzbicp3ay,for whom the bell tolls - live,spotify:track:0bp3mabldhbwibzbicp3ay,0.000198,0.329,0.912,0.0238,0.739,-7.796,0.094,137.924,0.251,42
2140,metallica,metallica through the never (music from the motion picture),4,0msdfrusep31ogvya4woal,fuel - live,spotify:track:0msdfrusep31ogvya4woal,3.71e-05,0.264,0.942,0.000178,0.951,-6.936,0.066,126.268,0.248,41
2141,metallica,metallica through the never (music from the motion picture),5,4jxrkr3vthzjh1rvdvvrn2,ride the lightning - live,spotify:track:4jxrkr3vthzjh1rvdvvrn2,0.000105,0.277,0.933,0.105,0.952,-8.073,0.0565,153.551,0.366,39
2142,metallica,metallica through the never (music from the motion picture),6,4clhhu8d8h2flcrj48dz8h,one - live,spotify:track:4clhhu8d8h2flcrj48dz8h,0.000586,0.355,0.91,0.295,0.877,-9.655,0.11,131.185,0.147,41
2143,metallica,metallica through the never (music from the motion picture),7,0a6h4khb7nebth91l0tpdk,the memory remains - live,spotify:track:0a6h4khb7nebth91l0tpdk,0.00422,0.289,0.887,4.09e-05,0.875,-7.15,0.0679,81.819,0.194,40
2144,metallica,metallica through the never (music from the motion picture),8,3k4fukby9d5oxqtfax1fms,wherever i may roam - live,spotify:track:3k4fukby9d5oxqtfax1fms,0.00037,0.318,0.921,0.00282,0.924,-5.793,0.0546,145.103,0.239,37
2145,metallica,metallica through the never (music from the motion picture),9,4hy9nhrffpixguzd9xxxdd,cyanide - live,spotify:track:4hy9nhrffpixguzd9xxxdd,6.93e-05,0.295,0.933,0.0155,0.938,-6.966,0.0598,140.476,0.248,35
2146,metallica,metallica through the never (music from the motion picture),10,54vzwrjkwsboqrnaa50jcm,...and justice for all - live,spotify:track:54vzwrjkwsboqrnaa50jcm,4.88e-05,0.368,0.898,0.0931,0.956,-7.376,0.0397,95.023,0.308,37
2147,metallica,metallica through the never (music from the motion picture),11,6c2pz56gt0jzsqr84ddv91,master of puppets - live,spotify:track:6c2pz56gt0jzsqr84ddv91,4.95e-05,0.326,0.947,0.0174,0.965,-7.177,0.0612,116.188,0.283,42
2148,metallica,metallica through the never (music from the motion picture),12,0kbgwukt6tsnh1kwfohsul,battery - live,spotify:track:0kbgwukt6tsnh1kwfohsul,0.000157,0.341,0.982,0.00246,0.412,-6.925,0.126,101.51,0.0833,37
2149,metallica,metallica through the never (music from the motion picture),13,7avgsilzhdhf8vc18wecrd,nothing else matters - live,spotify:track:7avgsilzhdhf8vc18wecrd,0.0723,0.265,0.658,0.00113,0.659,-6.855,0.0314,163.236,0.06,41
2150,metallica,metallica through the never (music from the motion picture),14,4yiy6yn3tas65clsuboxf9,enter sandman - live,spotify:track:4yiy6yn3tas65clsuboxf9,0.00265,0.323,0.914,0.000381,0.953,-7.349,0.0891,139.058,0.185,41
2151,metallica,metallica through the never (music from the motion picture),15,6kxws2bznekhofp5zzjbev,hit the lights - live,spotify:track:6kxws2bznekhofp5zzjbev,3.96e-05,0.231,0.908,0.0626,0.89,-7.77,0.0772,166.523,0.429,34
2152,metallica,metallica through the never (music from the motion picture),16,00cxd8jlo6jkuei70h4by4,orion - live,spotify:track:00cxd8jlo6jkuei70h4by4,0.00124,0.29,0.76,0.924,0.0544,-8.37,0.0427,166.573,0.477,41
2153,metallica,metallica through the never (music from the motion picture),1,2mzasli8ifwqq7fbe3rvde,the ecstasy of gold,spotify:track:2mzasli8ifwqq7fbe3rvde,0.834,0.124,0.691,0.193,0.964,-7.61,0.0483,97.395,0.151,32
2154,metallica,metallica through the never (music from the motion picture),2,3h2wwbp6qxjpomdkkihbif,creeping death (live),spotify:track:3h2wwbp6qxjpomdkkihbif,3.46e-05,0.296,0.953,0.053,0.364,-7.456,0.103,121.442,0.202,33
2155,metallica,metallica through the never (music from the motion picture),3,2vzayholtbtxhkqxno8yeh,for whom the bell tolls (live),spotify:track:2vzayholtbtxhkqxno8yeh,0.000198,0.329,0.912,0.0238,0.739,-7.796,0.094,137.924,0.251,34
2156,metallica,metallica through the never (music from the motion picture),4,7e1lrtrqfzuofhhlh8yyte,fuel (live),spotify:track:7e1lrtrqfzuofhhlh8yyte,3.71e-05,0.264,0.942,0.000178,0.951,-6.936,0.066,126.268,0.248,32
2157,metallica,metallica through the never (music from the motion picture),5,1w3r4q8rgcc2wvhzpuueno,ride the lightning (live),spotify:track:1w3r4q8rgcc2wvhzpuueno,0.000105,0.277,0.933,0.105,0.952,-8.073,0.0565,153.551,0.366,30
2158,metallica,metallica through the never (music from the motion picture),6,24zpbt8evidhzi8uxmn5rs,one (live),spotify:track:24zpbt8evidhzi8uxmn5rs,0.000592,0.354,0.913,0.323,0.924,-9.649,0.104,130.909,0.144,31
2159,metallica,metallica through the never (music from the motion picture),7,5fqqdsc1sxpyadutd2ev2n,the memory remains (live),spotify:track:5fqqdsc1sxpyadutd2ev2n,0.00422,0.289,0.887,4.09e-05,0.875,-7.15,0.0679,81.819,0.194,30
2160,metallica,metallica through the never (music from the motion picture),8,1ih0zaenhdbwowesma8gcy,wherever i may roam (live),spotify:track:1ih0zaenhdbwowesma8gcy,0.000321,0.319,0.918,0.0026,0.912,-5.801,0.0506,145.299,0.233,29
2161,metallica,metallica through the never (music from the motion picture),9,0wbh6snze3wmcmujxg9nno,cyanide (live),spotify:track:0wbh6snze3wmcmujxg9nno,6.52e-05,0.291,0.935,0.0198,0.948,-6.988,0.0579,140.569,0.287,27
2162,metallica,metallica through the never (music from the motion picture),10,56geakyqvzd4fvnikzfsta,...and justice for all (live),spotify:track:56geakyqvzd4fvnikzfsta,4.95e-05,0.368,0.897,0.0925,0.955,-7.379,0.0395,95.023,0.321,28
2163,metallica,metallica through the never (music from the motion picture),11,41svwprzx9ew7qhppsr3af,master of puppets (live),spotify:track:41svwprzx9ew7qhppsr3af,4.95e-05,0.326,0.947,0.0174,0.965,-7.177,0.0612,116.188,0.283,31
2164,metallica,metallica through the never (music from the motion picture),12,6zxwocfj4d3r39fhieeeqs,battery (live),spotify:track:6zxwocfj4d3r39fhieeeqs,0.000157,0.341,0.982,0.00246,0.412,-6.925,0.126,101.51,0.0833,28
2165,metallica,metallica through the never (music from the motion picture),13,1hobsgg0ss2wv5ky8pkcef,nothing else matters (live),spotify:track:1hobsgg0ss2wv5ky8pkcef,0.0723,0.265,0.658,0.00113,0.659,-6.855,0.0314,163.236,0.06,29
2166,metallica,metallica through the never (music from the motion picture),14,50k1s7dtggrnsyuav5ng14,enter sandman (live),spotify:track:50k1s7dtggrnsyuav5ng14,0.00265,0.323,0.914,0.000381,0.953,-7.349,0.0891,139.058,0.185,30
2167,metallica,metallica through the never (music from the motion picture),15,4l5mxdsuz3cni6ewqmtorb,hit the lights (live),spotify:track:4l5mxdsuz3cni6ewqmtorb,3.96e-05,0.231,0.908,0.0626,0.89,-7.77,0.0772,166.523,0.429,25
2168,metallica,metallica through the never (music from the motion picture),16,2fuf1dlkvcgkoikpmiol2j,orion (live),spotify:track:2fuf1dlkvcgkoikpmiol2j,0.00124,0.29,0.76,0.924,0.0544,-8.37,0.0427,166.573,0.477,32
2189,metallica,six feet down under,1,4isj9m7dzvpna4xwpjetcs,"eye of the beholder - live at festival hall, melbourne, australia",spotify:track:4isj9m7dzvpna4xwpjetcs,0.0278,0.191,0.873,0.346,0.764,-8.544,0.0856,115.223,0.196,5
2190,metallica,six feet down under,2,0bwzfc7xh1sidrxxifowie,"...and justice for all - live at festival hall, melbourne, australia",spotify:track:0bwzfc7xh1sidrxxifowie,0.117,0.188,0.941,0.6,0.972,-7.515,0.0704,90.455,0.177,3
2191,metallica,six feet down under,3,5fytepsaqnknp0tnlhcasp,"through the never - live at the entertainment centre in perth, australia",spotify:track:5fytepsaqnknp0tnlhcasp,0.198,0.325,0.988,0.882,0.689,-7.037,0.115,107.2,0.163,3
2192,metallica,six feet down under,4,3p90yz7e0j2kh0httmspov,"the unforgiven - live at the national tennis centre in melbourne, australia",spotify:track:3p90yz7e0j2kh0httmspov,0.000215,0.393,0.699,0.122,0.876,-9.818,0.0416,73.266,0.171,4
2193,metallica,six feet down under,5,2anvvr7gmtagrvmsptkmoq,"low man's lyric - acoustic - live at the entertainment centre in perth, australia",spotify:track:2anvvr7gmtagrvmsptkmoq,0.577,0.487,0.527,2.52e-05,0.369,-8.938,0.0273,135.758,0.443,4
2194,metallica,six feet down under,6,23qwcpxs1azpi4bu0gbnzy,"devil's dance - live at the entertainment centre in perth, australia",spotify:track:23qwcpxs1azpi4bu0gbnzy,0.0284,0.564,0.643,0.118,0.0558,-8.032,0.0409,94.742,0.486,4
2195,metallica,six feet down under,7,3zkjn08lbitfqukimvr1sr,"frantic - live at the entertainment centre in sydney, australia",spotify:track:3zkjn08lbitfqukimvr1sr,0.263,0.226,0.909,0.00666,0.931,-8.188,0.0893,172.513,0.413,4
2196,metallica,six feet down under,8,0r4xg8rrwyicuyysetnctv,"fight fire with fire - live at the entertainment centre in brisbane, australia",spotify:track:0r4xg8rrwyicuyysetnctv,0.018,0.279,0.994,0.0335,0.442,-5.905,0.0942,103.659,0.0489,4
2197,metallica,six feet down under part 2,1,4gqgupyigqfenv2by1jxlr,blackened - live from brisbane,spotify:track:4gqgupyigqfenv2by1jxlr,0.000986,0.249,0.967,0.00164,0.403,-4.04,0.0786,136.393,0.168,6
2198,metallica,six feet down under part 2,2,5xu23j8h4wgxwwcnmxo9ff,ride the lightning - live from auckland,spotify:track:5xu23j8h4wgxwwcnmxo9ff,0.00054,0.237,0.98,0.000558,0.817,-3.264,0.1,152.512,0.445,5
2199,metallica,six feet down under part 2,3,5avoeu1dfnq7e0pbvblrbi,the four horseman - live from sydney,spotify:track:5avoeu1dfnq7e0pbvblrbi,0.00191,0.287,0.982,3.05e-05,0.949,-2.128,0.0906,114.911,0.277,5
2200,metallica,six feet down under part 2,4,2r67imlqzy3qyhvnie9tnn,welcome home (sanitarium) - live from melbourne,spotify:track:2r67imlqzy3qyhvnie9tnn,0.00187,0.286,0.959,0.00131,0.92,-3.649,0.0769,116.57,0.252,6
2201,metallica,six feet down under part 2,5,1cb56rcuovka144j9v78q3,master of puppets - live from brisbane,spotify:track:1cb56rcuovka144j9v78q3,0.000536,0.254,0.96,0.00101,0.136,-2.55,0.0689,115.696,0.378,6
2202,metallica,six feet down under part 2,6,5a0yangjthjbxa53k4jpif,...and justice for all - live from brisbane,spotify:track:5a0yangjthjbxa53k4jpif,0.000384,0.311,0.941,0.00111,0.336,-2.587,0.0506,95.42,0.311,5
2203,metallica,six feet down under part 2,7,68mknndnhbfa5xv8glalwz,fade to black - live from sydney,spotify:track:68mknndnhbfa5xv8glalwz,0.00543,0.138,0.948,0.00313,0.971,-3.313,0.0729,75.698,0.372,7
2204,metallica,six feet down under part 2,8,4cjdhpfpw7sgq9blxlwaaw,"damage, inc. - live from christchurch",spotify:track:4cjdhpfpw7sgq9blxlwaaw,0.0121,0.303,0.942,0.000609,0.362,-5.096,0.155,100.934,0.125,4
2205,metallica,death magnetic,1,2otsugsyrmfri7ohdeb635,that was just your life,spotify:track:2otsugsyrmfri7ohdeb635,0.000577,0.251,0.994,0.0018,0.0898,-2.29,0.109,189.891,0.361,41
2206,metallica,death magnetic,2,3kftamirz8df1gapxdwmrf,the end of the line,spotify:track:3kftamirz8df1gapxdwmrf,0.000115,0.335,0.985,0.000807,0.135,-2.383,0.0921,106.552,0.202,41
2207,metallica,death magnetic,3,5xabqiirbuvwsl9zamoj1g,"broken, beat & scarred",spotify:track:5xabqiirbuvwsl9zamoj1g,4.9e-05,0.323,0.982,0.00415,0.237,-1.459,0.0869,121.895,0.48,47
2208,metallica,death magnetic,4,2gqzkef88vmclfrzeionqo,the day that never comes,spotify:track:2gqzkef88vmclfrzeionqo,0.000114,0.334,0.986,0.0353,0.0805,-1.046,0.0576,124.668,0.48,56
2209,metallica,death magnetic,5,5w3tttao6diejqyo3vkzq0,all nightmare long,spotify:track:5w3tttao6diejqyo3vkzq0,0.000568,0.271,0.985,0.00112,0.0809,-0.805,0.123,182.981,0.354,53
2210,metallica,death magnetic,6,2lfoncfeozfedikp12rteo,cyanide,spotify:track:2lfoncfeozfedikp12rteo,0.000119,0.313,0.993,0.000335,0.303,-0.463,0.0751,129.255,0.497,45
2211,metallica,death magnetic,7,6guxhxmahu4qyaesobns6v,the unforgiven iii,spotify:track:6guxhxmahu4qyaesobns6v,0.00203,0.298,0.766,3.84e-06,0.117,-3.485,0.0347,121.555,0.0923,53
2212,metallica,death magnetic,8,3xlnsk7xs7onrofmwtb58u,the judas kiss,spotify:track:3xlnsk7xs7onrofmwtb58u,0.000444,0.412,0.975,0.00325,0.0387,-0.974,0.0719,88.673,0.465,39
2213,metallica,death magnetic,9,0rd4qvsmpd8ytazepsalt6,suicide & redemption,spotify:track:0rd4qvsmpd8ytazepsalt6,4.78e-05,0.256,0.955,0.836,0.0877,-2.224,0.0733,164.397,0.396,40
2214,metallica,death magnetic,10,6qilehbutxcgfbfq8h0r2n,my apocalypse,spotify:track:6qilehbutxcgfbfq8h0r2n,0.000199,0.262,0.993,0.00182,0.0962,-1.27,0.199,199.915,0.279,45
2215,metallica,death magnetic,1,2eeztxm4mmjtudg146tk3g,that was just your life,spotify:track:2eeztxm4mmjtudg146tk3g,0.000502,0.247,0.989,0.00154,0.084,-4.401,0.0936,189.929,0.344,47
2216,metallica,death magnetic,2,62qckv45ejifwek074p9mk,the end of the line,spotify:track:62qckv45ejifwek074p9mk,0.000122,0.337,0.974,0.00096,0.145,-4.516,0.083,107.176,0.2,47
2217,metallica,death magnetic,3,3bvj1nwvdmyjxj7gbtxtgx,"broken, beat & scarred",spotify:track:3bvj1nwvdmyjxj7gbtxtgx,5.55e-05,0.321,0.974,0.0154,0.31,-2.792,0.0789,121.567,0.519,51
2218,metallica,death magnetic,4,13uvqll8oqdjw3wdweik9y,the day that never comes,spotify:track:13uvqll8oqdjw3wdweik9y,9.11e-05,0.334,0.982,0.149,0.106,-2.293,0.0619,126.883,0.501,63
2219,metallica,death magnetic,5,3e7wv9tchjwrnxhrk5nybu,all nightmare long,spotify:track:3e7wv9tchjwrnxhrk5nybu,0.00067,0.268,0.974,0.00106,0.0772,-2.948,0.114,182.095,0.342,59
2220,metallica,death magnetic,6,2psxyiercanmryfa06umjq,cyanide,spotify:track:2psxyiercanmryfa06umjq,0.000108,0.313,0.985,0.000747,0.313,-2.603,0.0731,129.778,0.498,48
2221,metallica,death magnetic,7,0qbv4e18lwrttxlswvolbi,the unforgiven iii,spotify:track:0qbv4e18lwrttxlswvolbi,0.00196,0.297,0.692,3.75e-06,0.115,-5.625,0.0344,121.52,0.103,59
2222,metallica,death magnetic,8,09vnolsjkwqasqxhss8sra,the judas kiss,spotify:track:09vnolsjkwqasqxhss8sra,0.000806,0.323,0.96,0.0177,0.039,-2.712,0.0816,179.341,0.503,44
2223,metallica,death magnetic,9,2vtjaqnkvxu4s2zjkvjirf,suicide & redemption,spotify:track:2vtjaqnkvxu4s2zjkvjirf,4.69e-05,0.254,0.928,0.835,0.0908,-4.357,0.067,164.351,0.41,45
2224,metallica,death magnetic,10,7mtbapy0mnmbvsu3o0yrfz,my apocalypse,spotify:track:7mtbapy0mnmbvsu3o0yrfz,0.000139,0.265,0.988,0.00452,0.13,-2.934,0.184,200.091,0.266,49
2225,septicflesh,infernus sinfonica mmxix,1,3mpihmi3i8pqpyc6asigpt,intro,spotify:track:3mpihmi3i8pqpyc6asigpt,0.867,0.18,0.228,0.925,0.648,-14.405,0.0382,114.601,0.0785,0
2226,septicflesh,infernus sinfonica mmxix,2,3m9ybsxnujnepjwiuksi54,portrait of a headless man,spotify:track:3m9ybsxnujnepjwiuksi54,0.000147,0.309,0.957,0.423,0.719,-5.119,0.194,129.873,0.0946,0
2227,septicflesh,infernus sinfonica mmxix,3,51wchgxmhqgev4qm2d8qe8,martyr,spotify:track:51wchgxmhqgev4qm2d8qe8,0.000155,0.449,0.933,0.131,0.925,-4.39,0.0869,90.055,0.126,0
2228,septicflesh,infernus sinfonica mmxix,4,6g3bc3mzbqzprvkeigjgta,prototype,spotify:track:6g3bc3mzbqzprvkeigjgta,3.07e-05,0.142,0.996,0.0467,0.953,-3.288,0.218,74.769,0.072,0
2229,septicflesh,infernus sinfonica mmxix,5,6bdr7yv2oqvxcl9auwrz1y,the pyramid god,spotify:track:6bdr7yv2oqvxcl9auwrz1y,9.58e-05,0.493,0.989,0.149,0.798,-4.071,0.158,139.996,0.176,0
2230,septicflesh,infernus sinfonica mmxix,6,4ou2nll9jy0ux40yl7moat,the enemy of truth,spotify:track:4ou2nll9jy0ux40yl7moat,0.000623,0.261,0.934,0.0543,0.836,-4.955,0.189,107.503,0.0397,0
2231,septicflesh,infernus sinfonica mmxix,7,086mwoige9fdopqjmxsnkq,communion,spotify:track:086mwoige9fdopqjmxsnkq,0.00143,0.247,0.963,0.117,0.971,-4.524,0.198,180.254,0.068,0
2232,septicflesh,infernus sinfonica mmxix,8,33npgenlcbrrff1hzfvjjw,the vampire from nazareth,spotify:track:33npgenlcbrrff1hzfvjjw,0.000751,0.421,0.967,0.348,0.771,-4.944,0.186,104.82,0.0664,0
2233,septicflesh,infernus sinfonica mmxix,9,6oo1mudiulhjmtp0o7r1vl,dogma of prometheus,spotify:track:6oo1mudiulhjmtp0o7r1vl,0.000579,0.321,0.975,0.378,0.981,-4.783,0.149,140.073,0.0539,0
2234,septicflesh,infernus sinfonica mmxix,10,6pkexi7aqu7ojvlsu0x0pi,lovecraft's death,spotify:track:6pkexi7aqu7ojvlsu0x0pi,0.00051,0.463,0.976,0.324,0.958,-4.573,0.187,104.513,0.0707,0
2235,septicflesh,infernus sinfonica mmxix,11,36mte60rwjpevqanxf4otm,dante's inferno,spotify:track:36mte60rwjpevqanxf4otm,0.000234,0.2,0.971,0.873,0.348,-5.307,0.243,140.714,0.0458,0
2236,septicflesh,infernus sinfonica mmxix,12,0fh29c0xtcbwfceswv41xz,persepolis,spotify:track:0fh29c0xtcbwfceswv41xz,0.000709,0.243,0.905,0.196,0.941,-4.723,0.153,139.587,0.169,0
2237,septicflesh,infernus sinfonica mmxix,13,0hyyjpt2lamn46iwemsw7h,a great mass of death,spotify:track:0hyyjpt2lamn46iwemsw7h,0.000182,0.287,0.962,0.0752,0.976,-4.971,0.252,130.068,0.107,0
2238,septicflesh,infernus sinfonica mmxix,14,3kqyortlpi6okgr7vbhw3q,anubis,spotify:track:3kqyortlpi6okgr7vbhw3q,0.00146,0.368,0.952,0.266,0.913,-4.523,0.164,159.985,0.0392,0
2239,septicflesh,infernus sinfonica mmxix,15,0lz1sz5joo4wnxpiwmlfex,dark art,spotify:track:0lz1sz5joo4wnxpiwmlfex,5.44e-05,0.435,0.968,0.344,0.691,-4.255,0.0932,95.08,0.0394,0
2240,septicflesh,infernus sinfonica mmxix (live),1,0ejegueivnr2x9x5cocmci,intro - live,spotify:track:0ejegueivnr2x9x5cocmci,0.849,0.0778,0.231,0.954,0.657,-14.972,0.0392,174.266,0.103,25
2241,septicflesh,infernus sinfonica mmxix (live),2,1d8fffcv7dqszq1ykawv5l,portrait of a headless man - live,spotify:track:1d8fffcv7dqszq1ykawv5l,0.000145,0.469,0.951,0.391,0.727,-5.397,0.143,129.933,0.0969,24
2242,septicflesh,infernus sinfonica mmxix (live),3,0iuejcv6prhd1xtrktrwdx,martyr - live,spotify:track:0iuejcv6prhd1xtrktrwdx,0.000192,0.446,0.936,0.133,0.928,-4.708,0.0922,90.102,0.11,23
2243,septicflesh,infernus sinfonica mmxix (live),4,0zifn0scxhcg6kvrd4cppv,prototype - live,spotify:track:0zifn0scxhcg6kvrd4cppv,3.22e-05,0.137,0.996,0.102,0.955,-3.603,0.239,74.961,0.0772,24
2244,septicflesh,infernus sinfonica mmxix (live),5,3idezxrybdhvbpamp85byy,the pyramid god - live,spotify:track:3idezxrybdhvbpamp85byy,8.15e-05,0.495,0.988,0.137,0.787,-4.373,0.157,139.958,0.157,23
2245,septicflesh,infernus sinfonica mmxix (live),6,4mjswbazza1nimxydvlvni,the enemy of truth - live,spotify:track:4mjswbazza1nimxydvlvni,0.000673,0.393,0.931,0.0651,0.837,-5.298,0.179,108.724,0.0397,22
2246,septicflesh,infernus sinfonica mmxix (live),7,3ywwpxodgt9lt4dj8lluaf,communion - live,spotify:track:3ywwpxodgt9lt4dj8lluaf,0.0014,0.23,0.961,0.0877,0.977,-4.831,0.195,179.881,0.0692,20
2247,septicflesh,infernus sinfonica mmxix (live),8,6uuekpoeieuqaqweedehuf,the vampire from nazareth - live,spotify:track:6uuekpoeieuqaqweedehuf,0.000784,0.273,0.964,0.359,0.789,-5.272,0.253,105.081,0.0608,27
2248,septicflesh,infernus sinfonica mmxix (live),9,2ujz8v1im8qw0wcwwgs0pz,dogma of prometheus - live,spotify:track:2ujz8v1im8qw0wcwwgs0pz,0.000658,0.334,0.971,0.389,0.977,-5.103,0.14,140.077,0.049,24
2249,septicflesh,infernus sinfonica mmxix (live),10,2h5fgo188dxs9tiaukqypf,lovecraft's death - live,spotify:track:2h5fgo188dxs9tiaukqypf,0.000617,0.264,0.975,0.286,0.97,-4.871,0.222,104.99,0.0713,19
2250,septicflesh,infernus sinfonica mmxix (live),11,6or7mlmtysmbhbrbmga79a,dante's inferno - live,spotify:track:6or7mlmtysmbhbrbmga79a,0.000237,0.206,0.971,0.888,0.403,-5.643,0.228,103.505,0.0517,19
2251,septicflesh,infernus sinfonica mmxix (live),12,3s1yllzum01twkhea3cbk3,persepolis - live,spotify:track:3s1yllzum01twkhea3cbk3,0.000667,0.243,0.899,0.156,0.936,-5.211,0.158,138.8,0.179,20
